Account ID,Customer ID
9.61072E+11,413
3.42883E+11,414
4.24857E+11,415
2.63413E+11,416
6.1142E+11,417
2.01794E+11,418
81707563053,419
5.22912E+11,420
3.38822E+11,421
83840004699,422
7.88235E+11,423
7.02884E+11,424
6.92334E+11,425
6.72426E+11,426
1.57864E+11,427
3.72187E+11,428
7.29481E+11,429
1.30024E+11,430
6.99926E+11,431
54161437121,432
3.53077E+11,433
7.7328E+11,434
60011769048,435
5.66905E+11,436
6.56197E+11,437
53160297788,438
2.51108E+11,439
6.57681E+11,440
3.09559E+11,441
1.65032E+11,442
9.63424E+11,443
31446276217,444
8.35362E+11,445
2.64445E+11,446
2.81753E+11,447
7.89591E+11,448
9.72185E+11,449
4.02888E+11,450
9.12512E+11,451
16989143258,452
9.88651E+11,453
1.16943E+11,454
46927544076,455
9.67512E+11,456
6.18936E+11,457
7.24186E+11,458
9.35552E+11,459
4.55298E+11,460
35157965375,461
3.72974E+11,462
1.59313E+11,463
5.29098E+11,464
3.98749E+11,465
4.63352E+11,466
9.06328E+11,467
6.8129E+11,468
8.90064E+11,469
22336722285,470
7.11354E+11,471
1.29253E+11,472
9.23774E+11,473
2.3052E+11,474
1.33065E+11,475
2.72749E+11,476
9.88774E+11,477
5.60991E+11,478
7.98329E+11,479
7.18018E+11,480
8.62504E+11,481
8.12373E+11,482
5.44889E+11,483
2.71671E+11,484
3.55074E+11,485
1.05514E+11,486
2.11474E+11,487
77553423102,488
8.90226E+11,489
5.55342E+11,490
35668826655,491
2.32752E+11,492
4.42834E+11,493
2.19177E+11,494
3.17422E+11,495
8.84582E+11,496
8.15648E+11,497
8.77569E+11,498
9.21873E+11,499
4.38732E+11,500
5.92112E+11,501
4.47933E+11,502
85692803196,503
8.69186E+11,504
7.38885E+11,505
8.37524E+11,506
1.24824E+11,507
1.37092E+11,508
9.56924E+11,509
2.01413E+11,510
1.78291E+11,511
3.80646E+11,512
4.93025E+11,513
8.86129E+11,514
8.43415E+11,515
1.43225E+11,516
39019452361,517
8.64561E+11,518
6.06129E+11,519
8.22902E+11,520
97833702608,521
9.44894E+11,522
1.9763E+11,523
1.15456E+11,524
9.79643E+11,525
5.16188E+11,526
1.54944E+11,527
3.46111E+11,528
8.63123E+11,529
5.19432E+11,530
8.32219E+11,531
3.53725E+11,532
4.87465E+11,533
7.09886E+11,534
9.25198E+11,535
3.75278E+11,536
2.82696E+11,537
5.62415E+11,538
94374434021,539
4.95196E+11,540
2.0889E+11,541
7.60536E+11,542
2.36522E+11,543
3.26908E+11,544
9.51362E+11,545
2.10683E+11,546
3.03717E+11,547
1.92383E+11,548
3.69619E+11,549
9.32953E+11,550
6.83141E+11,551
4.53898E+11,552
9.0186E+11,553
6.3476E+11,554
1.26417E+11,555
5.02156E+11,556
6.17189E+11,557
7.59866E+11,558
7.59483E+11,559
9.6926E+11,560
1.8163E+11,561
6.57552E+11,562
6.30296E+11,563
6.25557E+11,564
9.93134E+11,565
9.3892E+11,566
59675711689,567
9.87883E+11,568
4.79369E+11,569
1.24249E+11,570
3.11678E+11,571
8.47246E+11,572
7.9167E+11,573
69283524096,574
7.46071E+11,575
1.58681E+11,576
5.42507E+11,577
8.20077E+11,578
5.05084E+11,579
5.42634E+11,580
1.23627E+11,581
2.51547E+11,582
6.26617E+11,583
1.05239E+11,584
7.23125E+11,585
5.51132E+11,586
97244100736,587
1.22949E+11,588
6.18814E+11,589
4.07618E+11,590
9.30811E+11,591
27800624405,592
1.52676E+11,593
9.52868E+11,594
2.18691E+11,595
9.3253E+11,596
9.85367E+11,597
1.39805E+11,598
3.49203E+11,599
8.43062E+11,600
9.80106E+11,601
2.45E+11,602
1.5785E+11,603
3.3443E+11,604
6.96306E+11,605
3.24407E+11,606
9.82861E+11,607
9.37967E+11,608
3.76846E+11,609
5.20097E+11,610
5.40937E+11,611
8.27902E+11,612
1.71562E+11,613
3.30318E+11,614
4.13874E+11,615
4.59371E+11,616
14526495645,617
3.38043E+11,618
2.47199E+11,619
1.67419E+11,620
4.31183E+11,621
3.44365E+11,622
5.77129E+11,623
4.14297E+11,624
4.89985E+11,625
5.88906E+11,626
6.39585E+11,627
3.96534E+11,628
8.44314E+11,629
7.46923E+11,630
9.27734E+11,631
9.7168E+11,632
8.04314E+11,633
5.13318E+11,634
2.70059E+11,635
1.00022E+11,636
1.30671E+11,637
7356578167,638
2.79963E+11,639
2.93453E+11,640
3.16844E+11,641
3.70704E+11,642
2.15229E+11,643
48021344759,644
4.27687E+11,645
4.26155E+11,646
7.12517E+11,647
8.8275E+11,648
8.76411E+11,649
69611837930,650
9.74247E+11,651
1625731268,652
8.59639E+11,653
5.29553E+11,654
4.64712E+11,655
2.33852E+11,656
8.40878E+11,657
72961373591,658
5.38616E+11,659
9.31222E+11,660
3.81312E+11,661
4.09707E+11,662
7.88928E+11,663
4.49413E+11,664
1.81723E+11,665
4.68549E+11,666
7.61634E+11,667
4.72196E+11,668
1.12782E+11,669
1.14483E+11,670
4.61029E+11,671
8.9664E+11,672
5.9518E+11,673
2.87011E+11,674
1.06859E+11,675
6.05525E+11,676
4.52687E+11,677
3.7132E+11,678
1.92609E+11,679
3.18963E+11,680
2.77047E+11,681
40807367656,682
86328296662,683
9.85925E+11,684
7.8002E+11,685
7.58503E+11,686
7.47476E+11,687
1.97208E+11,688
1.0431E+11,689
3.13576E+11,690
8.70508E+11,691
8.97965E+11,692
2.21716E+11,693
5.64973E+11,694
5.04068E+11,695
4.28501E+11,696
5.91329E+11,697
8.68515E+11,698
6.81186E+11,699
6.74242E+11,700
7.46029E+11,701
8.39348E+11,702
7.35299E+11,703
7.5965E+11,704
4.75129E+11,705
3.32368E+11,706
2.01558E+11,707
9.45056E+11,708
2.49501E+11,709
4.59965E+11,710
5264255459,711
4.37111E+11,712
3.47914E+11,713
2.14253E+11,714
59298226922,715
67721288685,716
7.98064E+11,717
1.55986E+11,718
1.50123E+11,719
7.91831E+11,720
2.80485E+11,721
4.726E+11,722
9.12493E+11,723
2.96468E+11,724
1.27882E+11,725
6.94168E+11,726
4.16201E+11,727
9.41012E+11,728
9.09636E+11,729
3.95041E+11,730
8.95537E+11,731
8.20934E+11,732
3.30522E+11,733
3.47314E+11,734
7.95567E+11,735
2.65551E+11,736
1.62407E+11,737
4.4628E+11,738
6.12788E+11,739
5.9017E+11,740
2.40251E+11,741
7.83185E+11,742
9.53047E+11,743
1.61672E+11,744
6.73061E+11,745
8.05402E+11,746
55223444845,747
9.45294E+11,748
1.54766E+11,749
3.80563E+11,750
28691695023,751
3.29924E+11,752
5.11507E+11,753
49793754477,754
5.0763E+11,755
4.29215E+11,756
9.00864E+11,757
7.96117E+11,758
9.36173E+11,759
62331955589,760
7.06233E+11,761
5.77415E+11,762
3.23696E+11,763
4.59873E+11,764
5.6493E+11,765
8.82449E+11,766
9.72681E+11,767
5.83143E+11,768
2.66477E+11,769
5.24288E+11,770
1.24798E+11,771
6.92235E+11,772
9.81865E+11,773
8.61199E+11,774
3.2051E+11,775
1.87557E+11,776
6.62949E+11,777
3.01411E+11,778
5.44422E+11,779
3.01055E+11,780
3.82028E+11,781
2.78442E+11,782
3.81685E+11,783
2.06986E+11,784
9.4014E+11,785
7.28156E+11,786
8.79642E+11,787
3.89545E+11,788
5.19398E+11,789
5.5976E+11,790
1.66265E+11,791
6.85797E+11,792
2.28674E+11,793
6.94236E+11,794
7.17168E+11,795
8.25933E+11,796
8.36389E+11,797
9.34715E+11,798
6.36477E+11,799
8.80894E+11,800
1.533E+11,801
2.31965E+11,802
4.95222E+11,803
7.6617E+11,804
4.78918E+11,805
2.12012E+11,806
1.91086E+11,807
1.36866E+11,808
9.12185E+11,809
3.53769E+11,810
1.40872E+11,811
9.55823E+11,812
65526995461,813
9.74051E+11,814
7.98722E+11,815
3.64525E+11,816
5.48903E+11,817
7.63236E+11,818
3.01485E+11,819
2.33862E+11,820
5.68552E+11,821
7.32519E+11,822
2.30029E+11,823
5.49403E+11,824
1.46392E+11,825
7.03666E+11,826
5.73202E+11,827
2.37318E+11,828
4.00954E+11,829
2.794E+11,830
3.15489E+11,831
6.73079E+11,832
3.89719E+11,833
5.83841E+11,834
2.55733E+11,835
5.24905E+11,836
27756240978,837
29756391256,838
2.11745E+11,839
2.92048E+11,840
8.00035E+11,841
47168303909,842
3.12717E+11,843
6.14104E+11,844
1.06649E+11,845
7.70575E+11,846
2.87559E+11,847
4.39323E+11,848
4.8659E+11,849
4.60417E+11,850
3.38956E+11,851
42591535619,852
2.25844E+11,853
1.4337E+11,854
2.59444E+11,855
1.88143E+11,856
8.12475E+11,857
35978405882,858
4.94548E+11,859
8.81358E+11,860
5.66132E+11,861
1.77638E+11,862
6.70358E+11,863
8.39486E+11,864
9.57139E+11,865
4.80315E+11,866
7.96317E+11,867
50588334923,868
8.40948E+11,869
2.84724E+11,870
4.02345E+11,871
6.20829E+11,872
5.94893E+11,873
1.98306E+11,874
8.85406E+11,875
8.51894E+11,876
8.15408E+11,877
7.02971E+11,878
8.75621E+11,879
5.69597E+11,880
9.78447E+11,881
6.9646E+11,882
79923683064,883
5.21352E+11,884
9.63374E+11,885
7.87328E+11,886
9.13758E+11,887
4.88052E+11,888
7.64012E+11,889
6.70474E+11,890
6.9672E+11,891
4.70111E+11,892
7.23166E+11,893
3.20124E+11,894
9.2658E+11,895
4.14677E+11,896
8.35392E+11,897
8.08007E+11,898
3.24537E+11,899
87262538574,900
2.31455E+11,901
6.75313E+11,902
6.90528E+11,903
3.47942E+11,904
6.22291E+11,905
5.83443E+11,906
7.69725E+11,907
3.30894E+11,908
94364883663,909
8.32892E+11,910
6.17593E+11,911
5.43579E+11,912
4.77008E+11,913
5.68312E+11,914
8.58724E+11,915
4.41421E+11,916
2.30629E+11,917
9.57467E+11,918
7.32275E+11,919
7.47951E+11,920
2.01293E+11,921
4.31468E+11,922
7.28717E+11,923
8.66406E+11,924
5.52054E+11,925
5.41836E+11,926
9.13385E+11,927
4.60773E+11,928
8.8534E+11,929
6.1416E+11,930
6.99854E+11,931
4.74774E+11,932
9.76546E+11,933
1.06272E+11,934
6.45549E+11,935
86361306266,936
58688362188,937
96297404336,938
6.43072E+11,939
6.82911E+11,940
7.41387E+11,941
4.19901E+11,942
4.83575E+11,943
3.59978E+11,944
9.2955E+11,945
8.57669E+11,946
8.2806E+11,947
1.63468E+11,948
8.15071E+11,949
6.09364E+11,950
5.48598E+11,951
6.19936E+11,952
5.41375E+11,953
7.53225E+11,954
8.77208E+11,955
3.59809E+11,956
3.77577E+11,957
6.47247E+11,958
20712295237,959
8.74671E+11,960
6.35581E+11,961
1.51811E+11,962
9.40845E+11,963
7.30214E+11,964
5.52455E+11,965
8.14932E+11,966
6.93069E+11,967
3.97122E+11,968
5.56374E+11,969
8.39681E+11,970
33304542164,971
2.66243E+11,972
5.15109E+11,973
7.98758E+11,974
6.02226E+11,975
3.44274E+11,976
5.2103E+11,977
8.61518E+11,978
5.41666E+11,979
6.38225E+11,980
4.24174E+11,981
6.24431E+11,982
3.97442E+11,983
9.34966E+11,984
45372861966,985
3.83466E+11,986
1.49002E+11,987
7.54526E+11,988
9.72469E+11,989
8.94714E+11,990
5.93671E+11,991
6.02395E+11,992
7.86897E+11,993
6.71764E+11,994
4.57473E+11,995
5.40605E+11,996
67549510366,997
6.40653E+11,998
9.40928E+11,999
9.87765E+11,1000
8.44925E+11,1001
1.2144E+11,1002
4.47477E+11,1003
7.94509E+11,1004
9.14338E+11,1005
4.12628E+11,1006
8.77643E+11,1007
9.53392E+11,1008
4.60429E+11,1009
5.01654E+11,1010
7.15052E+11,1011
3.62686E+11,1012
64720558711,1013
6.98017E+11,1014
3.68318E+11,1015
3.72632E+11,1016
9.29202E+11,1017
80424814880,1018
9.53365E+11,1019
4.25665E+11,1020
1.43817E+11,1021
4.15886E+11,1022
8.74106E+11,1023
6.03918E+11,1024
2.92181E+11,1025
2.87088E+11,1026
7.59274E+11,1027
5.59749E+11,1028
9.86846E+11,1029
7.20149E+11,1030
18191957716,1031
8.13218E+11,1032
6.0665E+11,1033
2.78382E+11,1034
8.72045E+11,1035
66378541706,1036
52392406561,1037
3.77013E+11,1038
8.5997E+11,1039
4.96654E+11,1040
2.69541E+11,1041
6.87072E+11,1042
43492610205,1043
5.30372E+11,1044
6.12181E+11,1045
1.17048E+11,1046
9.09337E+11,1047
10945110312,1048
7.9774E+11,1049
6.75852E+11,1050
7.95172E+11,1051
1.61436E+11,1052
7.22174E+11,1053
6.20846E+11,1054
9.09493E+11,1055
4.84639E+11,1056
1.00594E+11,1057
5.84598E+11,1058
2.7129E+11,1059
2.73814E+11,1060
8.05013E+11,1061
5.69212E+11,1062
6.40932E+11,1063
9.84401E+11,1064
7.29057E+11,1065
8.88603E+11,1066
4.23916E+11,1067
28990745624,1068
68694911953,1069
8.55216E+11,1070
9.85195E+11,1071
5.31717E+11,1072
4.62103E+11,1073
4.72389E+11,1074
2.53189E+11,1075
8.66022E+11,1076
4.68653E+11,1077
9.57423E+11,1078
82623278767,1079
4.63332E+11,1080
93020992422,1081
6.8953E+11,1082
2.46889E+11,1083
3.22872E+11,1084
6.58997E+11,1085
6.00314E+11,1086
6.45423E+11,1087
9.6559E+11,1088
9.64979E+11,1089
1.93066E+11,1090
6.08404E+11,1091
2.8168E+11,1092
6.93539E+11,1093
3.95922E+11,1094
5.49298E+11,1095
4.1617E+11,1096
7.40452E+11,1097
8.07291E+11,1098
5.17142E+11,1099
5.72935E+11,1100
9.14145E+11,1101
2.37218E+11,1102
9.54404E+11,1103
4.09329E+11,1104
8538015019,1105
9.91991E+11,1106
7.15514E+11,1107
5.97883E+11,1108
7.15343E+11,1109
5.58481E+11,1110
8.80091E+11,1111
2.90535E+11,1112
42548757100,1113
1.72214E+11,1114
13619371536,1115
4.57642E+11,1116
7.30748E+11,1117
9.85336E+11,1118
1.63797E+11,1119
88917343432,1120
2.31347E+11,1121
1.36046E+11,1122
6.23517E+11,1123
1.58417E+11,1124
8.09215E+11,1125
1.62096E+11,1126
1.14695E+11,1127
1.90414E+11,1128
1.66622E+11,1129
1.28074E+11,1130
4.5757E+11,1131
2.58104E+11,1132
8.29477E+11,1133
7.57519E+11,1134
20643355849,1135
4.21618E+11,1136
66169862478,1137
4.39635E+11,1138
2.29702E+11,1139
2.64436E+11,1140
5.26342E+11,1141
51090827332,1142
3.73946E+11,1143
5.31652E+11,1144
55113873448,1145
7.34482E+11,1146
5.53628E+11,1147
4.66642E+11,1148
7.0582E+11,1149
4.97738E+11,1150
54875600103,1151
1.82308E+11,1152
7.41008E+11,1153
1.88674E+11,1154
2.69405E+11,1155
5.35688E+11,1156
9.21861E+11,1157
4.78591E+11,1158
3.11949E+11,1159
4.58938E+11,1160
9.79484E+11,1161
8.36466E+11,1162
6.6184E+11,1163
5.49445E+11,1164
5.82001E+11,1165
4.57086E+11,1166
9.11767E+11,1167
1.76169E+11,1168
2.2723E+11,1169
6.60986E+11,1170
6.99311E+11,1171
8220032146,1172
4.96545E+11,1173
4.69007E+11,1174
6.98438E+11,1175
7.69885E+11,1176
9.56173E+11,1177
3.98055E+11,1178
96299251296,1179
8.86148E+11,1180
9.2079E+11,1181
7.5391E+11,1182
36690508488,1183
8.72993E+11,1184
8.27097E+11,1185
86728968718,1186
9.29335E+11,1187
9.18455E+11,1188
7.2535E+11,1189
26816247555,1190
8.36966E+11,1191
2.17346E+11,1192
6.00895E+11,1193
9.51782E+11,1194
7.28875E+11,1195
1.49971E+11,1196
6.85531E+11,1197
4.91148E+11,1198
2.96336E+11,1199
4.82157E+11,1200
3.18236E+11,1201
1.81722E+11,1202
3.61314E+11,1203
7.2226E+11,1204
2.54147E+11,1205
9.46433E+11,1206
2.46952E+11,1207
2.42313E+11,1208
2.14093E+11,1209
4.21853E+11,1210
8.2596E+11,1211
9.00211E+11,1212
3.10687E+11,1213
4.56045E+11,1214
7.01919E+11,1215
2.08599E+11,1216
2.636E+11,1217
5.04791E+11,1218
4.54384E+11,1219
8.64153E+11,1220
7.28691E+11,1221
9.27086E+11,1222
75127501312,1223
9.14096E+11,1224
3.20267E+11,1225
1.47738E+11,1226
7.36518E+11,1227
3.0497E+11,1228
9.59266E+11,1229
29800337980,1230
18557289544,1231
7.84108E+11,1232
5.69938E+11,1233
6.83919E+11,1234
2907872624,1235
9.41403E+11,1236
3.87383E+11,1237
8.00375E+11,1238
7.75358E+11,1239
1.27934E+11,1240
8.35688E+11,1241
9.78389E+11,1242
4.13827E+11,1243
4.69274E+11,1244
3.52979E+11,1245
5.96823E+11,1246
1.21559E+11,1247
4.57112E+11,1248
1.03873E+11,1249
1.76098E+11,1250
3.87856E+11,1251
1.66977E+11,1252
8.24595E+11,1253
4.38263E+11,1254
5.48271E+11,1255
7.03596E+11,1256
4.88316E+11,1257
2.97617E+11,1258
7.76658E+11,1259
6.96812E+11,1260
53849880914,1261
9.25058E+11,1262
3.88897E+11,1263
8.27602E+11,1264
2.1886E+11,1265
1.16185E+11,1266
2.44149E+11,1267
2.06428E+11,1268
8.54932E+11,1269
2.41626E+11,1270
4.76923E+11,1271
8.25744E+11,1272
60299453035,1273
9.28037E+11,1274
6.41306E+11,1275
8.89396E+11,1276
46499708831,1277
4.90641E+11,1278
1.68031E+11,1279
5.45406E+11,1280
5.86974E+11,1281
8.63222E+11,1282
73434535641,1283
9.60889E+11,1284
9.0866E+11,1285
9.91897E+11,1286
6.08235E+11,1287
8.75395E+11,1288
2.00547E+11,1289
9.05607E+11,1290
5.7959E+11,1291
2.61469E+11,1292
8.12216E+11,1293
5.12219E+11,1294
4.46826E+11,1295
9.6569E+11,1296
6.64962E+11,1297
26820225933,1298
9.49038E+11,1299
3.59977E+11,1300
2.04325E+11,1301
3.36733E+11,1302
4.40424E+11,1303
6.5515E+11,1304
9.65811E+11,1305
9.68652E+11,1306
5.88554E+11,1307
3.70098E+11,1308
6.56714E+11,1309
2.00024E+11,1310
5.64835E+11,1311
15005082678,1312
75122934709,1313
4.56857E+11,1314
1.75404E+11,1315
4.17036E+11,1316
5.59775E+11,1317
5.84665E+11,1318
5.03355E+11,1319
4.68446E+11,1320
4.17114E+11,1321
8.78821E+11,1322
3.23714E+11,1323
4.96441E+11,1324
2.62463E+11,1325
6.80215E+11,1326
7.03183E+11,1327
1.51298E+11,1328
2.59959E+11,1329
9.28145E+11,1330
63215867272,1331
3.39741E+11,1332
4.78327E+11,1333
7.92969E+11,1334
2.05177E+11,1335
4.98264E+11,1336
7.75603E+11,1337
7.3049E+11,1338
7.5877E+11,1339
6.18415E+11,1340
3.50612E+11,1341
25714468863,1342
7.83555E+11,1343
1.04434E+11,1344
3.41131E+11,1345
6.7302E+11,1346
3.6883E+11,1347
3.5008E+11,1348
7.12644E+11,1349
5.06619E+11,1350
70064189704,1351
7.77546E+11,1352
4.49863E+11,1353
1.75487E+11,1354
9.6513E+11,1355
3.9065E+11,1356
8.66438E+11,1357
1.59588E+11,1358
9.7214E+11,1359
4.97355E+11,1360
9.34726E+11,1361
8.74944E+11,1362
8.88143E+11,1363
9.9499E+11,1364
5.589E+11,1365
1.70776E+11,1366
29825416866,1367
1.82109E+11,1368
7.57883E+11,1369
4.65912E+11,1370
4.33568E+11,1371
8.02254E+11,1372
7.21105E+11,1373
1.38767E+11,1374
2.51276E+11,1375
4456309889,1376
9.36294E+11,1377
5.94614E+11,1378
5.37226E+11,1379
5.19057E+11,1380
8.78246E+11,1381
4.34867E+11,1382
9.71727E+11,1383
1.17739E+11,1384
6.2035E+11,1385
1.12745E+11,1386
6.25361E+11,1387
9.62771E+11,1388
3.23837E+11,1389
5.85728E+11,1390
43197986353,1391
5.4332E+11,1392
2.92615E+11,1393
1.53306E+11,1394
8.07643E+11,1395
5.62979E+11,1396
91098889894,1397
9.37645E+11,1398
8.34506E+11,1399
7.07851E+11,1400
8.91786E+11,1401
