8.67357E+11,2405311715,2,3
7.15871E+11,2229583520,2,3
2.55004E+11,3960188541,4,1
1.7879E+11,2682773194,3,1
8.01761E+11,332696887,4,1
4.09266E+11,4787286264,4,3
79825405586,1312397363,5,1
4.64078E+11,3803189430,4,2
8.1368E+11,769967215,5,1
6.55298E+11,2665545494,4,3
1.55202E+11,2310871942,5,3
3.63303E+11,2231200376,1,1
4.16812E+11,4016475187,5,3
3.44982E+11,3844185054,2,3
7.8195E+11,2505314542,1,1
9.82091E+11,1114447752,5,1
2.74253E+11,2003442197,1,1
3.20651E+11,767247652,5,3
7.54564E+11,4680937254,5,2
2.83027E+11,703755952,5,1
5.51424E+11,57899608,3,1
5.00738E+11,4077216668,4,1
2.53556E+11,4951819543,5,1
5.54679E+11,2113814237,4,2
3.29643E+11,4751805391,1,3
6.45545E+11,1998961832,5,2
3.78848E+11,556378647,2,3
6.33791E+11,3958471353,3,1
3.02057E+11,46902141,1,1
49510440674,4242076369,1,2
2.92387E+11,2866975781,5,2
7.46641E+11,912679821,5,2
8.33997E+11,475368845,1,1
9.42187E+11,1940945370,4,2
4.37098E+11,4759747578,1,3
6.53093E+11,347188177,3,1
1.50646E+11,4108887355,5,2
6.35849E+11,1491185599,2,2
8.68989E+11,3138429098,4,1
3.28625E+11,4808422894,3,2
8.01722E+11,2363818896,1,1
6.45602E+11,3216750497,2,2
1.73145E+11,1785620127,1,2
1.00673E+11,558610379,5,2
8.78273E+11,728108607,2,2
6.42195E+11,1911178214,5,1
9.30975E+11,1642188060,2,3
7.42098E+11,4402746547,4,1
1.518E+11,3616281141,1,2
1.96908E+11,3415620035,5,2
29356210020,2423452983,2,3
3.96456E+11,3369635836,5,1
5.57697E+11,2854646426,2,3
8.84765E+11,1809272708,1,2
1.77703E+11,3287510274,2,1
9.20477E+11,2269997878,5,3
4.16408E+11,2050668933,2,2
5.54016E+11,1426546934,1,3
4.16307E+11,4653472057,4,3
3.01393E+11,4549606788,1,1
7.48451E+11,3423157298,5,1
14272472648,4065204293,4,3
3.51714E+11,3186233336,2,1
2.11627E+11,4716786627,4,1
88228687036,2483282506,2,3
4.64637E+11,1913081065,3,3
2808255868,1371920514,5,3
3.32623E+11,3986776709,4,3
6.00512E+11,4795255338,2,2
69963157496,2257609654,5,3
7.02159E+11,4816628376,3,1
7.6758E+11,450360228,1,1
5.291E+11,4079503256,2,3
9.63237E+11,3638468343,3,3
21356329951,3811179624,2,1
5.91896E+11,2390613141,2,1
6.01825E+11,4227593229,2,2
3.22266E+11,3731594079,4,3
4.50775E+11,4443322997,5,2
4.47674E+11,4907517513,3,2
1.78534E+11,1208828749,3,2
9.95293E+11,29785403,1,1
12094575640,1663587091,2,3
5.21077E+11,4939448432,2,2
9.47979E+11,64555346,4,2
27161473407,3358161654,1,1
5.62319E+11,402267194,1,1
2.9375E+11,2761939330,1,1
2.56289E+11,2498769580,1,1
1.20838E+11,4086282921,2,2
77035380616,845206016,1,2
7.38381E+11,3495561205,4,3
8.6043E+11,726391674,5,2
1.50391E+11,4394237705,4,1
4608371765,790435187,2,1
7.08535E+11,3899765589,3,1
1.32052E+11,2140901317,5,3
55431893472,859875877,2,1
39735303408,3265791847,4,3
1.59139E+11,2586492807,4,2
5.2161E+11,3806478154,1,2
8.4046E+11,4699301019,2,3
1.75034E+11,4237173742,3,2
4.76073E+11,1032251912,4,1
7.57356E+11,3914688743,5,2
9.14936E+11,3695396129,4,3
1.25644E+11,4215406663,5,1
4.24861E+11,2702408611,3,2
8.26116E+11,3356900054,5,3
4.77626E+11,4634297162,2,1
3.24773E+11,181607244,4,2
7.16733E+11,412946284,2,2
9.42439E+11,1614411565,1,1
8.21068E+11,3022114,5,2
3.52629E+11,3299988757,1,2
4.55445E+11,718836236,5,2
4.39655E+11,3334397729,4,3
5.86336E+11,132591094,3,2
6.08415E+11,3354607149,2,1
9.6421E+11,4758503869,1,1
9.32515E+11,1664792100,3,1
4.50399E+11,4918183210,3,1
3.43521E+11,2836722667,3,2
1.99189E+11,3046748970,1,2
5.923E+11,3368583340,1,3
2.50302E+11,3721418421,2,1
6.16808E+11,3192586412,4,1
6.03355E+11,129113988,3,3
2.08279E+11,4552447339,4,1
5.66045E+11,2767783651,5,1
4.60291E+11,572304074,4,1
8.26849E+11,2028729836,3,2
2.69956E+11,3979061877,5,1
5.52134E+11,2672787145,4,1
2.31892E+11,4369243480,1,1
4.76798E+11,962657937,4,1
3.33064E+11,627511617,5,3
9972815106,3714006565,3,3
5.74125E+11,3068348996,2,3
6.36334E+11,3332593074,3,3
9.2412E+11,2191568556,3,3
7.30468E+11,4462096155,2,3
1.22988E+11,4661967613,3,1
7.78483E+11,1985200477,2,1
6.85587E+11,414882836,4,1
3.56202E+11,2936885347,5,3
99101122902,4805379695,1,3
5.55506E+11,3966276127,2,3
27759961137,4010863633,5,2
58283167495,1306556518,1,2
79108619622,1255245268,1,3
1.50179E+11,4502395891,2,3
4.71571E+11,4290628062,3,1
2.46045E+11,2230712490,2,2
9.26087E+11,4595367769,4,2
4.73898E+11,4887181119,5,3
7.02902E+11,3185075318,1,2
8.81446E+11,4084315375,3,2
81673967409,4127400219,3,1
44156102875,4701221336,2,3
2.04047E+11,4645579603,5,2
3.54572E+11,3475561622,1,1
2.71467E+11,800654182,1,2
2.92181E+11,4308339305,1,1
9.94258E+11,3367511368,3,2
1.94603E+11,2762596076,1,1
1.77868E+11,852298987,3,1
9.32124E+11,143220373,3,2
7.13953E+11,457027079,1,1
8.85245E+11,3917711876,5,3
2.84147E+11,4071181724,3,3
4.98375E+11,1552688510,4,3
2.77655E+11,4390598274,5,2
8.19136E+11,1854319730,5,1
8.40991E+11,2634614376,2,3
2.1726E+11,2099660027,4,3
4.918E+11,264315081,5,2
7.7898E+11,4674201860,4,1
7.74099E+11,2073193847,3,2
4.11561E+11,2456853545,4,1
4.53659E+11,30167757,2,3
2.58815E+11,2366996130,4,3
5.04452E+11,3269885047,3,3
3.73076E+11,4153892337,2,3
1.68656E+11,4114651157,5,2
3.56793E+11,637354629,1,1
1.43317E+11,4293148397,4,1
5.76129E+11,4029180992,5,3
6.75604E+11,2490195772,4,3
2.92484E+11,1699765318,5,3
5.17869E+11,366221134,5,3
8.8027E+11,296636502,4,1
9.99007E+11,2830802804,1,1
2.52302E+11,1703068310,1,3
8.07457E+11,2759542537,2,1
2.79196E+11,3950445469,3,3
8.38226E+11,789329860,3,3
2.81829E+11,2443753577,3,3
9.26049E+11,2638442697,3,1
81180209130,1333229726,4,2
1.98712E+11,4452583728,3,1
9.14839E+11,1411339677,2,1
8.26807E+11,2526832702,1,2
65199005613,1104010927,3,3
2.5413E+11,706077619,4,3
8.95171E+11,351947119,5,3
7.67027E+11,589189385,1,3
7.96442E+11,1306009846,5,3
43695404890,1640079868,1,1
48974191199,462377624,3,2
5.30716E+11,85941610,1,1
5.71294E+11,472439653,2,1
6.22281E+11,1240219373,2,1
2.33564E+11,876105772,2,1
4.17271E+11,1996199509,1,1
6.27527E+11,346717329,4,3
8.32551E+11,2969479025,5,1
3.98659E+11,4524844144,2,2
9.00577E+11,2955569501,3,3
73724488208,2821511948,1,1
33790943177,3494591918,2,1
8.82392E+11,4030827337,2,1
3.1636E+11,4318258911,1,1
2.02677E+11,4371755109,1,3
7.86444E+11,4035448895,4,2
9.19401E+11,3370747557,5,2
91180120575,3208372602,2,2
6.76288E+11,3643407669,5,2
9.77112E+11,1524367892,3,1
3.25883E+11,2943037197,2,2
8.65543E+11,3387768664,5,2
5.57657E+11,3615476279,3,1
5.45658E+11,503886110,4,2
5.85505E+11,3650328231,4,2
3.52388E+11,1989939022,5,1
5.1948E+11,4337896144,1,2
2.19573E+11,3894435537,3,1
8.45577E+11,1648283873,4,1
3.28637E+11,1335481690,4,2
4.92414E+11,3665929935,1,1
3.51487E+11,1296027908,3,1
4.07399E+11,256171661,1,1
6.34314E+11,4395690243,3,1
8.33442E+11,1433351856,3,2
4.60141E+11,828532167,1,3
3.18853E+11,2153959258,1,1
9.23551E+11,2192649266,5,3
3.42235E+11,4174644503,4,2
8.03713E+11,1970230738,4,3
5.07358E+11,3474195570,3,2
1.49701E+11,1382555682,3,1
7.01213E+11,3467901943,1,1
6.38322E+11,221332114,1,2
1.20465E+11,4463248260,2,1
4.47789E+11,2758470550,1,1
7.06922E+11,4317050768,5,3
6.42782E+11,4759733940,3,3
1.61398E+11,2190844145,1,1
6.5108E+11,3015395703,3,1
8.86919E+11,1054009853,4,1
8.55585E+11,2293862202,4,3
5.63247E+11,3671270318,5,3
6067980814,3397543130,2,3
9.02503E+11,2493233342,1,3
9.80267E+11,2304311365,1,3
3.65312E+11,4711155418,1,2
8.22995E+11,1732509184,3,3
1.60628E+11,1712312777,3,3
44730989988,1170172463,3,3
3.5364E+11,1888783133,1,2
6.86229E+11,4819532348,1,1
4.9613E+11,4117832743,3,2
4.11462E+11,4013029921,4,2
6.26872E+11,4850202739,3,3
1.7301E+11,95178154,4,1
3.55165E+11,910448730,1,3
7.59248E+11,4867114210,3,1
4.90523E+11,1275158950,1,1
2.1375E+11,4135051957,4,1
11679405867,2864293935,2,1
3.28896E+11,4201126941,3,1
1.49624E+11,1406591024,3,3
20352083418,1062964556,1,2
3.74718E+11,3205043513,2,1
7.505E+11,2580842530,3,1
9.32761E+11,2200763064,5,2
9.03152E+11,4941533585,1,1
3.83282E+11,1284085885,2,2
8.63572E+11,618070910,5,1
2.02504E+11,3733175120,5,2
9.79362E+11,424443287,4,2
87419375480,3668696754,1,1
6.55756E+11,1692518206,2,1
1.47173E+11,3675278636,5,3
5.23734E+11,3532457917,4,3
6.86041E+11,2095061921,2,2
6.75096E+11,2403634150,2,2
8.64829E+11,2932944995,2,2
7.06892E+11,3518438264,5,1
7.68727E+11,2071295062,3,1
5.78462E+11,475597116,5,2
5.50121E+11,2563502123,4,2
3.76833E+11,181390653,5,1
50853673986,1386160217,5,1
6.28914E+11,2110062321,5,3
7.65184E+11,1035110924,2,2
8.12581E+11,3042147670,1,1
2.25045E+11,2028837337,5,3
8.31672E+11,4297404573,4,1
2.13414E+11,4284736918,5,1
37781863782,1011310826,5,1
4.0042E+11,38556893,2,1
8.12588E+11,782196662,4,3
3.47549E+11,3041729320,3,2
2.12489E+11,2743046000,3,1
9.6399E+11,1755994556,1,2
1.61021E+11,1709789073,5,3
8.44698E+11,2708365085,4,3
9.70564E+11,3410094351,5,2
7.7709E+11,1892764647,4,1
9.96508E+11,4955800487,1,3
4.47849E+11,403212897,5,2
90519927534,2864430411,2,2
4.72978E+11,2087004843,4,3
5.00845E+11,1048628508,2,3
6.6128E+11,2578853891,5,1
7.16854E+11,3879972991,2,2
40144224134,4190596200,5,1
4.51216E+11,2217917326,5,3
3.46652E+11,2399235118,2,3
9.46274E+11,1850840654,1,2
9.21862E+11,291636907,5,1
9.61072E+11,1212440893,3,2
3.42883E+11,1241145401,4,2
4.24857E+11,1832052426,3,2
2.63413E+11,4852615099,2,1
6.1142E+11,471761018,5,2
2.01794E+11,4991232538,4,2
81707563053,699749703,3,3
5.22912E+11,2832888190,1,3
3.38822E+11,4533791725,1,1
83840004699,2644746503,2,1
7.88235E+11,2890402568,3,1
7.02884E+11,3437059882,3,2
6.92334E+11,4144268441,3,3
6.72426E+11,3330796971,3,3
1.57864E+11,961423432,3,3
3.72187E+11,2099773632,1,3
7.29481E+11,3655278883,1,3
1.30024E+11,4299430945,2,3
6.99926E+11,3040793884,1,1
54161437121,75413031,2,1
3.53077E+11,3923535519,1,3
7.7328E+11,883888398,3,1
60011769048,2427661154,2,3
5.66905E+11,651930671,2,3
6.56197E+11,3972938194,4,3
53160297788,912914663,5,1
2.51108E+11,3603487137,2,1
6.57681E+11,1078712114,4,1
3.09559E+11,4731394385,3,2
1.65032E+11,3459136575,2,2
9.63424E+11,411883684,1,2
31446276217,1298372169,5,2
8.35362E+11,3865479689,5,3
2.64445E+11,949520741,2,1
2.81753E+11,2443579165,5,3
7.89591E+11,1408711768,3,2
9.72185E+11,2668537424,2,3
4.02888E+11,3764055074,4,3
9.12512E+11,3364027377,5,1
16989143258,912253929,4,3
9.88651E+11,1227764378,3,1
1.16943E+11,4371428931,3,3
46927544076,4479008067,3,2
9.67512E+11,3278704010,2,3
6.18936E+11,3845905999,2,1
7.24186E+11,4708204496,5,1
9.35552E+11,144036148,5,1
4.55298E+11,4761363277,5,1
35157965375,553033122,2,1
3.72974E+11,3913731815,4,3
1.59313E+11,1317421013,3,2
5.29098E+11,4939615100,4,1
3.98749E+11,692663097,4,3
4.63352E+11,1374669613,2,2
9.06328E+11,4704652204,2,3
6.8129E+11,3142776172,1,1
8.90064E+11,1179082603,3,2
22336722285,2005475421,5,3
7.11354E+11,2716363516,3,1
1.29253E+11,1989985933,3,3
9.23774E+11,4284865908,2,1
2.3052E+11,2970265439,3,1
1.33065E+11,1974649755,1,2
2.72749E+11,3842440932,3,1
9.88774E+11,4728448781,3,1
5.60991E+11,1235318265,4,1
7.98329E+11,4104543427,3,2
7.18018E+11,383767190,4,3
8.62504E+11,872882745,3,3
8.12373E+11,839898261,3,2
5.44889E+11,4369309752,3,3
2.71671E+11,4209190640,1,3
3.55074E+11,1910889754,3,2
1.05514E+11,2761745227,1,1
2.11474E+11,2359825105,5,2
77553423102,868499100,2,2
8.90226E+11,2837513650,3,1
5.55342E+11,2514819810,1,3
35668826655,2353123578,4,3
2.32752E+11,2959925536,3,1
4.42834E+11,4748750267,1,3
2.19177E+11,2808570684,5,1
3.17422E+11,1570700378,2,2
8.84582E+11,2986295775,5,3
8.15648E+11,2911902203,1,1
8.77569E+11,4247115116,2,2
9.21873E+11,3832632503,3,1
4.38732E+11,2912016326,3,2
5.92112E+11,2704713527,4,2
4.47933E+11,122336413,1,3
85692803196,4126544510,1,3
8.69186E+11,3890066500,4,3
7.38885E+11,2485503720,2,1
8.37524E+11,498611333,5,3
1.24824E+11,3111217203,3,1
1.37092E+11,2810009725,1,3
9.56924E+11,1677765416,1,3
2.01413E+11,104099564,1,2
1.78291E+11,957840248,2,2
3.80646E+11,1119134556,3,1
4.93025E+11,1589209793,2,1
8.86129E+11,2093260519,1,2
8.43415E+11,4542038140,3,2
1.43225E+11,1746930687,5,1
39019452361,756356171,3,3
8.64561E+11,4667208995,3,1
6.06129E+11,1555150194,2,1
8.22902E+11,4942579143,4,2
97833702608,779405246,5,1
9.44894E+11,3242796595,2,2
1.9763E+11,1207079184,4,3
1.15456E+11,1048088619,5,3
9.79643E+11,3656728095,4,1
5.16188E+11,852525778,1,1
1.54944E+11,1040283433,5,2
3.46111E+11,3589271230,4,2
8.63123E+11,204926576,5,3
5.19432E+11,1088119315,4,1
8.32219E+11,1184604633,1,2
3.53725E+11,4392078070,1,3
4.87465E+11,4216756511,2,2
7.09886E+11,1096195806,1,1
9.25198E+11,4936877519,1,2
3.75278E+11,1665158058,1,3
2.82696E+11,3584567460,4,2
5.62415E+11,3039122394,1,2
94374434021,3263646624,1,3
4.95196E+11,3642578628,5,2
2.0889E+11,1953223537,4,1
7.60536E+11,1307655200,4,1
2.36522E+11,2769953189,4,1
3.26908E+11,781132080,2,3
9.51362E+11,1175133275,4,3
2.10683E+11,3180446661,2,2
3.03717E+11,842156540,4,3
1.92383E+11,4821590205,4,1
3.69619E+11,3806776248,5,2
9.32953E+11,1135761433,1,2
6.83141E+11,2588255211,4,1
4.53898E+11,452067406,1,1
9.0186E+11,4624872160,1,3
6.3476E+11,958537289,4,1
1.26417E+11,80764511,2,2
5.02156E+11,2834783917,1,3
6.17189E+11,1921252311,4,1
7.59866E+11,1102419993,4,1
7.59483E+11,785870881,1,2
9.6926E+11,506028130,2,2
1.8163E+11,11051712,4,1
6.57552E+11,1063016404,3,2
6.30296E+11,3458400998,1,3
6.25557E+11,1957111032,2,2
9.93134E+11,3725370253,3,1
9.3892E+11,4645788523,5,3
59675711689,4685085655,1,3
9.87883E+11,2150908330,2,3
4.79369E+11,3533681299,3,2
1.24249E+11,1126606206,4,2
3.11678E+11,1739861749,3,1
8.47246E+11,2921129280,1,2
7.9167E+11,629782478,5,2
69283524096,4320192588,2,3
7.46071E+11,1625800248,5,1
1.58681E+11,4146025588,2,3
5.42507E+11,3734319833,2,1
8.20077E+11,427211038,1,1
5.05084E+11,1847727739,4,3
5.42634E+11,2381369371,4,2
1.23627E+11,3028035053,4,2
2.51547E+11,872556529,1,2
6.26617E+11,2010879116,2,3
1.05239E+11,3846761909,1,2
7.23125E+11,3861636664,4,3
5.51132E+11,4470217376,4,3
97244100736,3023284698,2,3
1.22949E+11,1300742057,5,3
6.18814E+11,3377732774,2,3
4.07618E+11,2469798017,1,3
9.30811E+11,469898711,3,3
27800624405,2214503580,3,1
1.52676E+11,4752579400,5,2
9.52868E+11,4609282266,3,1
2.18691E+11,1228716063,1,3
9.3253E+11,1472183270,3,3
9.85367E+11,4616826452,5,3
1.39805E+11,3696546097,1,3
3.49203E+11,451351843,2,1
8.43062E+11,3892825481,1,1
9.80106E+11,3968501385,2,1
2.45E+11,3045402320,3,2
1.5785E+11,4533595233,4,3
3.3443E+11,479221730,1,2
6.96306E+11,2877581009,1,1
3.24407E+11,4441312450,2,3
9.82861E+11,4258913331,5,3
9.37967E+11,2712051133,2,1
3.76846E+11,2914656743,3,2
5.20097E+11,1510069904,4,3
5.40937E+11,1328250849,5,1
8.27902E+11,3275233426,1,1
1.71562E+11,3731697520,2,1
3.30318E+11,960232056,3,3
4.13874E+11,917603218,5,2
4.59371E+11,556475381,5,3
14526495645,4299841694,5,1
3.38043E+11,2601936224,3,2
2.47199E+11,4935861786,3,3
1.67419E+11,574310023,2,3
4.31183E+11,4775609997,1,3
3.44365E+11,30344247,2,1
5.77129E+11,4412731771,3,2
4.14297E+11,215379075,5,2
4.89985E+11,2461082950,2,3
5.88906E+11,1820360915,4,3
6.39585E+11,4863230011,3,1
3.96534E+11,1932324068,4,1
8.44314E+11,791110460,1,1
7.46923E+11,234420967,5,2
9.27734E+11,3076731475,4,1
9.7168E+11,2949673876,3,1
8.04314E+11,2270885080,5,2
5.13318E+11,167528788,5,3
2.70059E+11,868969947,5,3
1.00022E+11,2399938619,1,3
1.30671E+11,3668570756,1,3
7356578167,3194098010,5,2
2.79963E+11,1095710508,4,3
2.93453E+11,2084279866,4,1
3.16844E+11,3810302600,2,1
3.70704E+11,3750903847,5,1
2.15229E+11,3677257928,4,2
48021344759,4754526259,1,3
4.27687E+11,962121506,3,1
4.26155E+11,2833422333,2,2
7.12517E+11,2926473020,3,2
8.8275E+11,79311335,3,3
8.76411E+11,4475275127,5,3
69611837930,913456622,2,2
9.74247E+11,3904732088,4,1
1625731268,3288694911,1,2
8.59639E+11,1192591480,5,1
5.29553E+11,2837130062,3,3
4.64712E+11,929199920,3,1
2.33852E+11,3934816058,4,1
8.40878E+11,2130329673,3,2
72961373591,1037648729,2,2
5.38616E+11,4250497579,1,3
9.31222E+11,2448738236,3,1
3.81312E+11,4550021593,3,2
4.09707E+11,1472311876,5,1
7.88928E+11,2461712750,3,1
4.49413E+11,305482511,4,1
1.81723E+11,779933061,1,2
4.68549E+11,4520512958,1,2
7.61634E+11,3490405463,3,1
4.72196E+11,496761113,4,2
1.12782E+11,4768937420,5,1
1.14483E+11,3774408776,5,3
4.61029E+11,4849683646,3,1
8.9664E+11,1188635046,2,1
5.9518E+11,3941608735,1,1
2.87011E+11,4948063587,2,2
1.06859E+11,2857444896,3,2
6.05525E+11,4688254807,2,1
4.52687E+11,3783093254,5,3
3.7132E+11,199740597,3,2
1.92609E+11,499195066,4,3
3.18963E+11,816949702,3,1
2.77047E+11,3190247026,2,1
40807367656,4729957177,5,2
86328296662,3406577042,2,2
9.85925E+11,3040140781,2,1
7.8002E+11,3590666060,4,3
7.58503E+11,115278585,1,3
7.47476E+11,2007836808,3,1
1.97208E+11,3337597020,2,3
1.0431E+11,4279610260,3,2
3.13576E+11,4054445578,5,1
8.70508E+11,3300504017,3,2
8.97965E+11,717757088,2,2
2.21716E+11,2763060743,1,3
5.64973E+11,4308028717,1,1
5.04068E+11,97819278,2,3
4.28501E+11,3277233282,4,2
5.91329E+11,3294116555,4,1
8.68515E+11,4757595646,1,1
6.81186E+11,3542571666,2,2
6.74242E+11,874903845,5,2
7.46029E+11,3241325636,1,3
8.39348E+11,2251218584,1,2
7.35299E+11,4092010849,4,3
7.5965E+11,1639579174,2,2
4.75129E+11,4192294740,2,1
3.32368E+11,2924407219,5,2
2.01558E+11,1862746062,1,1
9.45056E+11,3315957156,1,1
2.49501E+11,4995156437,5,1
4.59965E+11,2565762671,3,1
5264255459,3026833063,5,1
4.37111E+11,4477147036,4,2
3.47914E+11,3221133984,1,3
2.14253E+11,3576257969,4,2
59298226922,1500671814,5,3
67721288685,1351614741,1,3
7.98064E+11,3413042878,5,3
1.55986E+11,200794579,1,2
1.50123E+11,4030747833,3,1
7.91831E+11,1670554970,3,1
2.80485E+11,187827074,5,1
4.726E+11,2509290056,1,2
9.12493E+11,3589122099,4,1
2.96468E+11,3239574190,4,1
1.27882E+11,1970459912,2,1
6.94168E+11,1190180878,4,3
4.16201E+11,2300807308,3,3
9.41012E+11,238504372,2,3
9.09636E+11,4806088363,4,2
3.95041E+11,1927993622,3,1
8.95537E+11,4233132053,2,2
8.20934E+11,1217658905,1,2
3.30522E+11,2319299425,1,2
3.47314E+11,2494884619,4,2
7.95567E+11,3751790314,3,2
2.65551E+11,3197666054,2,3
1.62407E+11,69802567,5,2
4.4628E+11,4042176014,2,1
6.12788E+11,2094445578,2,2
5.9017E+11,4019409036,2,2
2.40251E+11,1530484687,5,1
7.83185E+11,2465020348,3,2
9.53047E+11,3711215622,1,1
1.61672E+11,1042817021,3,1
6.73061E+11,3230343,5,3
8.05402E+11,4081887552,4,1
55223444845,4437853761,5,1
9.45294E+11,2377653097,5,1
1.54766E+11,2314719418,1,2
3.80563E+11,2257601907,1,1
28691695023,2736863262,4,2
3.29924E+11,3782490138,5,2
5.11507E+11,804869595,3,2
49793754477,473239606,5,3
5.0763E+11,4726983487,3,2
4.29215E+11,3910421007,1,2
9.00864E+11,4037146467,4,2
7.96117E+11,613616932,4,2
9.36173E+11,2740915387,4,3
62331955589,3452574913,5,2
7.06233E+11,2501233153,3,3
5.77415E+11,4067865189,1,2
3.23696E+11,4822697970,2,3
4.59873E+11,201151780,2,1
5.6493E+11,477870782,3,1
8.82449E+11,1195542388,2,2
9.72681E+11,1838666805,4,1
5.83143E+11,3502685044,3,1
2.66477E+11,4525899766,1,2
5.24288E+11,1335772107,1,3
1.24798E+11,4871069110,2,2
6.92235E+11,1421678099,3,3
9.81865E+11,797309432,3,3
8.61199E+11,3232253608,4,2
3.2051E+11,604926855,3,1
1.87557E+11,389455337,5,3
6.62949E+11,1625820309,2,3
3.01411E+11,1459738097,3,3
5.44422E+11,832654714,2,3
3.01055E+11,1610793719,3,1
3.82028E+11,1545849354,2,3
2.78442E+11,358154027,3,1
3.81685E+11,88973813,1,2
2.06986E+11,532806045,4,3
9.4014E+11,1098695033,5,1
7.28156E+11,1905180502,2,2
8.79642E+11,3406422472,1,3
3.89545E+11,4247699913,2,2
5.19398E+11,903670294,2,2
5.5976E+11,2028556546,1,3
1.66265E+11,1872084025,4,2
6.85797E+11,1256936872,3,2
2.28674E+11,4884422034,1,1
6.94236E+11,2954452416,4,3
7.17168E+11,174931054,1,2
8.25933E+11,81360640,2,3
8.36389E+11,3151661099,5,3
9.34715E+11,3979523093,4,2
6.36477E+11,3774274996,1,2
8.80894E+11,1122682601,4,3
1.533E+11,31384479,3,1
2.31965E+11,3188836242,1,3
4.95222E+11,1496596471,2,2
7.6617E+11,3208792770,1,2
4.78918E+11,3907066044,2,3
2.12012E+11,1939050176,1,1
1.91086E+11,603237868,2,3
1.36866E+11,4628427111,1,2
9.12185E+11,2301680876,2,2
3.53769E+11,2626043740,1,3
1.40872E+11,2727897031,1,3
9.55823E+11,3590029869,3,1
65526995461,4843347333,4,2
9.74051E+11,204196586,5,1
7.98722E+11,3281013233,5,2
3.64525E+11,2561565946,1,2
5.48903E+11,4561749724,3,3
7.63236E+11,2417494632,5,3
3.01485E+11,1538232800,4,1
2.33862E+11,3790176095,1,2
5.68552E+11,51730084,5,2
7.32519E+11,1044245610,4,1
2.30029E+11,493806589,4,3
5.49403E+11,821595768,3,1
1.46392E+11,4140740317,5,1
7.03666E+11,1135791919,5,2
5.73202E+11,4437956253,3,2
2.37318E+11,1449532698,4,2
4.00954E+11,4612911599,2,1
2.794E+11,3052896037,4,3
3.15489E+11,2748786979,1,1
6.73079E+11,2117261960,4,3
3.89719E+11,3259208669,2,2
5.83841E+11,377310736,4,1
2.55733E+11,24620440,1,1
5.24905E+11,655277947,1,3
27756240978,1797327248,4,1
29756391256,4113793229,1,2
2.11745E+11,2509881596,4,1
2.92048E+11,4688432875,1,1
8.00035E+11,4423126185,4,3
47168303909,4539855249,1,3
3.12717E+11,4937897327,3,1
6.14104E+11,2355934659,2,2
1.06649E+11,1219358647,5,1
7.70575E+11,248579867,1,3
2.87559E+11,294684510,3,3
4.39323E+11,4080794057,5,2
4.8659E+11,1391680007,2,2
